order_id,payment_sequential,payment_type,payment_installments,payment_value
648349,1,debit_card,1,3883.45
554980,1,boleto,1,1001.13
187276,1,voucher,1,53.28
271011,1,credit_card,1,2857.5
988431,1,debit_card,1,815.54
753693,1,credit_card,6,646.91
625195,1,debit_card,1,2405.65
741597,1,credit_card,1,2425.25
436712,1,boleto,1,2540.64
320741,1,voucher,1,1804.72
916149,1,debit_card,1,4581.65
112451,1,debit_card,1,2390.79
869599,1,voucher,1,3412.36
791641,1,debit_card,1,5616.89
503799,1,voucher,1,1570.48
503799,2,voucher,1,1025.01
503799,3,boleto,1,1425.84
699181,1,debit_card,1,2019.29
631075,1,debit_card,1,2131.48
175881,1,credit_card,6,1762.64
464050,1,debit_card,1,4244.94
253850,1,voucher,1,1328.38
401746,1,boleto,1,4733.95
475579,1,boleto,1,1578.89
456523,1,voucher,1,5922.41
992820,1,voucher,1,108.12
760064,1,voucher,1,3315.46
696632,1,voucher,1,5521.36
121243,1,boleto,1,808.87
121243,2,credit_card,1,1912.49
768130,1,boleto,1,490.54
768130,2,voucher,1,299.92
768130,3,voucher,1,2427.09
939806,1,credit_card,1,1635.71
834047,1,voucher,1,447.3
346496,1,credit_card,12,2162.13
278680,1,debit_card,1,5263.63
304195,1,credit_card,1,5519.76
857473,1,boleto,1,5809.49
961225,1,voucher,1,455.61
961225,2,voucher,1,2921.4
251790,1,debit_card,1,2028.08
755254,1,boleto,1,5176.08
714127,1,debit_card,1,1335.12
823688,1,debit_card,1,1392.81
339632,1,debit_card,1,2273.58
824813,1,debit_card,1,5621.23
265173,1,voucher,1,4646.65
827348,1,debit_card,1,6116.62
589115,1,credit_card,1,1614.01
593855,1,voucher,1,4787.69
395069,1,credit_card,12,1405.31
602231,1,debit_card,1,841.98
318199,1,credit_card,1,177.26
318199,2,boleto,1,37.72
318199,3,voucher,1,486.16
816139,1,credit_card,6,197.01
646041,1,voucher,1,2215.51
340785,1,debit_card,1,4527.03
485745,1,credit_card,1,1242.73
247723,1,credit_card,3,6123.92
108592,1,voucher,1,3260.81
916926,1,credit_card,1,4068.95
938053,1,debit_card,1,3683.43
859490,1,debit_card,1,2569.47
675352,1,boleto,1,1084.33
676239,1,boleto,1,2888.29
861539,1,debit_card,1,2800.02
712711,1,boleto,1,3165.44
523137,1,credit_card,12,5750.52
751589,1,credit_card,1,5952.48
721052,1,boleto,1,1129.81
111460,1,credit_card,3,878.03
260143,1,voucher,1,506.26
239389,1,debit_card,1,4759.73
822332,1,voucher,1,60.85
896281,1,boleto,1,1282.06
738584,1,credit_card,1,2211.57
207921,1,boleto,1,3265.59
615627,1,credit_card,1,3661.48
212174,1,debit_card,1,1230.74
374998,1,debit_card,1,3766.91
700377,1,voucher,1,3274.67
146386,1,debit_card,1,5271.97
502189,1,boleto,1,54.79
450817,1,debit_card,1,129.46
300035,1,debit_card,1,3809.14
305762,1,credit_card,12,3386.98
198982,1,credit_card,12,1974.25
381246,1,voucher,1,526.45
381246,2,debit_card,1,4245.95
595487,1,debit_card,1,5198.88
884022,1,boleto,1,2249.13
312782,1,debit_card,1,1577.41
882282,1,debit_card,1,3770.0
420908,1,debit_card,1,3836.06
710574,1,boleto,1,4141.1
747110,1,credit_card,1,4933.51
725873,1,voucher,1,5015.58
704305,1,credit_card,6,1440.84
704305,2,credit_card,1,337.09
704305,3,boleto,1,1715.65
155853,1,boleto,1,46.31
762030,1,voucher,1,4851.03
207522,1,voucher,1,3249.4
525092,1,voucher,1,1592.63
457728,1,voucher,1,3276.95
271574,1,debit_card,1,2432.4
356030,1,credit_card,1,122.22
821047,1,debit_card,1,989.35
345354,1,credit_card,1,358.48
442823,1,debit_card,1,3044.99
764553,1,boleto,1,47.4
808661,1,boleto,1,1048.71
594157,1,debit_card,1,31.71
458650,1,debit_card,1,845.71
240174,1,debit_card,1,987.57
376298,1,voucher,1,288.26
376298,2,voucher,1,537.53
376298,3,voucher,1,570.63
805819,1,voucher,1,114.48
435798,1,boleto,1,2505.04
948602,1,voucher,1,74.17
934159,1,credit_card,6,1800.49
992092,1,debit_card,1,179.28
992092,2,boleto,1,848.14
992092,3,boleto,1,1829.9
959851,1,credit_card,1,4569.68
809761,1,credit_card,12,2703.07
230751,1,credit_card,12,3858.34
643771,1,boleto,1,221.94
643771,2,voucher,1,405.71
643771,3,voucher,1,2602.63
607087,1,boleto,1,3502.54
544459,1,credit_card,6,3600.6
750722,1,voucher,1,2636.51
873180,1,credit_card,12,2018.59
465450,1,debit_card,1,7027.98
920642,1,credit_card,1,2891.33
393757,1,credit_card,1,1752.57
360925,1,boleto,1,1887.86
800615,1,boleto,1,4203.18
944647,1,debit_card,1,5444.27
125230,1,voucher,1,2352.12
619300,1,credit_card,12,4295.28
711164,1,voucher,1,209.96
902688,1,voucher,1,541.35
902688,2,voucher,1,196.27
902688,3,voucher,1,755.72
493346,1,credit_card,1,4021.89
268071,1,voucher,1,4534.1
361551,1,debit_card,1,2598.8
490587,1,boleto,1,941.27
400274,1,credit_card,1,1353.33
400274,2,boleto,1,483.45
400274,3,credit_card,12,3507.45
698562,1,debit_card,1,4680.63
875177,1,voucher,1,4681.24
302341,1,debit_card,1,3891.18
525374,1,debit_card,1,2851.71
643997,1,credit_card,6,25.51
643997,2,credit_card,6,36.84
419232,1,debit_card,1,3303.16
858724,1,debit_card,1,1428.4
685842,1,boleto,1,4702.23
448061,1,debit_card,1,1995.54
592731,1,credit_card,1,2182.62
180450,1,voucher,1,48.92
886738,1,boleto,1,2079.98
928716,1,boleto,1,2953.86
269864,1,debit_card,1,1006.09
301850,1,credit_card,1,583.39
144302,1,debit_card,1,15.65
144302,2,voucher,1,87.38
641379,1,voucher,1,454.54
641379,2,voucher,1,2390.42
602881,1,voucher,1,2500.03
186309,1,voucher,1,3985.98
213487,1,boleto,1,924.03
370589,1,credit_card,3,3940.93
800004,1,boleto,1,3676.94
170003,1,voucher,1,2785.92
871071,1,boleto,1,2104.84
242791,1,credit_card,1,3511.53
535624,1,credit_card,3,3652.84
432739,1,voucher,1,503.7
398865,1,credit_card,12,3310.29
850875,1,voucher,1,4776.62
555789,1,debit_card,1,5344.14
956474,1,voucher,1,924.46
218617,1,boleto,1,6741.51
919005,1,boleto,1,2472.99
917846,1,credit_card,3,23.01
917846,2,debit_card,1,439.73
596269,1,voucher,1,20.31
927049,1,credit_card,1,2465.48
995698,1,credit_card,3,570.29
799101,1,boleto,1,5468.84
780104,1,voucher,1,3425.66
986891,1,boleto,1,1149.78
410191,1,boleto,1,6953.44
118104,1,voucher,1,704.55
498220,1,boleto,1,3203.83
991519,1,debit_card,1,1360.92
642907,1,voucher,1,3506.54
300928,1,debit_card,1,1631.55
845240,1,debit_card,1,3835.14
699325,1,debit_card,1,2614.45
828164,1,debit_card,1,4257.52
420288,1,credit_card,6,2949.58
666786,1,voucher,1,43.15
666786,2,boleto,1,125.04
237916,1,credit_card,12,1792.3
849212,1,voucher,1,1382.73
369686,1,boleto,1,4713.86
206881,1,boleto,1,5668.65
110587,1,debit_card,1,5095.78
771636,1,voucher,1,1614.72
642301,1,credit_card,3,3136.63
397835,1,boleto,1,4596.71
842089,1,credit_card,12,3686.8
273454,1,credit_card,6,360.33
273454,2,debit_card,1,387.69
273454,3,debit_card,1,417.63
185148,1,credit_card,3,1113.21
763345,1,boleto,1,791.78
763345,2,credit_card,6,418.88
763345,3,voucher,1,3745.6
904837,1,boleto,1,2244.03
108675,1,boleto,1,2645.75
258568,1,voucher,1,3893.96
603223,1,voucher,1,3120.24
856662,1,boleto,1,2832.8
210306,1,boleto,1,3535.69
695721,1,debit_card,1,5897.04
463776,1,voucher,1,1008.27
908383,1,voucher,1,6050.49
551230,1,credit_card,3,1041.65
621571,1,credit_card,6,2748.82
512783,1,credit_card,1,923.88
563227,1,boleto,1,3384.03
222184,1,debit_card,1,38.82
554080,1,debit_card,1,1428.6
224909,1,credit_card,6,2775.87
915906,1,boleto,1,47.9
915906,2,voucher,1,15.06
915906,3,voucher,1,216.64
511450,1,voucher,1,5741.09
826463,1,boleto,1,1780.96
784722,1,boleto,1,155.0
784722,2,credit_card,12,6031.7
716700,1,debit_card,1,4208.89
600284,1,debit_card,1,825.32
600284,2,credit_card,12,518.46
600284,3,voucher,1,543.82
984531,1,voucher,1,1482.77
807980,1,boleto,1,1486.37
753286,1,voucher,1,1428.5
843936,1,credit_card,6,497.22
843936,2,voucher,1,1518.11
806829,1,credit_card,12,3664.27
178592,1,credit_card,1,5186.51
181346,1,credit_card,1,613.42
499676,1,voucher,1,440.79
954994,1,credit_card,6,2643.02
750798,1,credit_card,1,7086.04
211702,1,boleto,1,3103.41
534250,1,debit_card,1,983.79
740187,1,voucher,1,52.34
740187,2,credit_card,6,19.33
740187,3,credit_card,6,76.38
519965,1,boleto,1,1966.86
519965,2,boleto,1,2052.99
519040,1,credit_card,3,42.07
662422,1,voucher,1,2890.59
907458,1,voucher,1,1717.76
700360,1,boleto,1,1124.94
834592,1,boleto,1,607.09
947340,1,voucher,1,2639.19
100576,1,voucher,1,2919.43
270890,1,credit_card,1,386.77
270890,2,voucher,1,462.17
876581,1,voucher,1,4002.57
952178,1,debit_card,1,5246.38
929849,1,boleto,1,4535.12
470160,1,voucher,1,1189.97
470160,2,credit_card,12,382.94
470160,3,credit_card,6,4499.89
704820,1,debit_card,1,74.71
704820,2,credit_card,1,493.08
704820,3,boleto,1,817.72
970964,1,boleto,1,2403.55
381062,1,voucher,1,709.33
381062,2,voucher,1,116.21
381062,3,credit_card,1,863.66
359629,1,credit_card,12,814.74
347733,1,voucher,1,959.87
697763,1,boleto,1,4837.62
968906,1,voucher,1,443.72
968906,2,voucher,1,647.24
968906,3,voucher,1,3517.81
571353,1,voucher,1,2284.7
108936,1,credit_card,3,573.82
347366,1,debit_card,1,1176.67
158682,1,credit_card,6,7835.14
743727,1,credit_card,12,1389.56
683720,1,debit_card,1,3113.58
722452,1,voucher,1,1745.7
951326,1,voucher,1,1615.17
750869,1,voucher,1,3099.11
321220,1,voucher,1,5276.08
291248,1,debit_card,1,46.41
961601,1,boleto,1,2752.16
457571,1,boleto,1,5076.4
197657,1,voucher,1,5121.51
386884,1,credit_card,6,1601.8
236921,1,debit_card,1,950.39
236921,2,boleto,1,532.1
236921,3,voucher,1,4756.61
385598,1,debit_card,1,2237.87
589875,1,debit_card,1,4862.95
449849,1,boleto,1,2151.43
632666,1,debit_card,1,1999.12
121384,1,boleto,1,315.43
763541,1,credit_card,1,777.92
433997,1,credit_card,12,3353.56
204101,1,debit_card,1,4332.16
463647,1,debit_card,1,3003.17
876853,1,boleto,1,615.1
394663,1,credit_card,6,1230.9
412020,1,debit_card,1,4423.37
327317,1,credit_card,1,1509.15
327317,2,voucher,1,932.67
327317,3,boleto,1,1668.43
501513,1,debit_card,1,771.16
270943,1,credit_card,6,2817.79
744072,1,debit_card,1,5588.3
313509,1,debit_card,1,249.27
313509,2,voucher,1,78.53
313509,3,debit_card,1,453.57
351381,1,debit_card,1,2176.85
408002,1,credit_card,1,4617.65
649507,1,debit_card,1,5536.65
737911,1,debit_card,1,8450.02
851736,1,credit_card,6,5751.6
404130,1,boleto,1,4490.58
210223,1,debit_card,1,1482.46
669573,1,boleto,1,6973.44
844832,1,credit_card,1,4392.49
659781,1,debit_card,1,4128.34
942510,1,credit_card,3,6186.92
694549,1,voucher,1,1130.19
538134,1,boleto,1,2360.68
538134,2,credit_card,6,3138.78
427738,1,debit_card,1,5363.3
293735,1,debit_card,1,7123.68
402554,1,voucher,1,864.2
695008,1,credit_card,3,1074.48
321506,1,debit_card,1,2785.09
300968,1,credit_card,12,892.82
300968,2,voucher,1,914.78
300968,3,credit_card,3,2448.97
871123,1,debit_card,1,2295.04
185130,1,debit_card,1,1899.91
737594,1,voucher,1,227.79
737594,2,credit_card,6,4452.95
677529,1,boleto,1,2033.0
934901,1,boleto,1,6009.09
942332,1,voucher,1,5101.27
922947,1,boleto,1,2878.03
285598,1,credit_card,1,3426.8
430312,1,debit_card,1,1167.51
868956,1,voucher,1,247.57
949998,1,credit_card,1,4497.82
158206,1,debit_card,1,834.27
111733,1,voucher,1,829.13
892669,1,credit_card,6,58.58
892669,2,debit_card,1,357.16
892669,3,debit_card,1,594.8
527646,1,boleto,1,436.66
255105,1,boleto,1,2201.21
395202,1,credit_card,12,6408.03
278509,1,boleto,1,2853.22
292890,1,boleto,1,1800.89
783777,1,credit_card,6,429.66
783777,2,debit_card,1,663.34
113319,1,debit_card,1,1607.04
819082,1,credit_card,3,1981.35
625706,1,voucher,1,3919.66
938857,1,boleto,1,6970.05
992307,1,debit_card,1,4646.8
271639,1,credit_card,3,832.68
271639,2,debit_card,1,2653.09
271639,3,voucher,1,4620.58
871160,1,credit_card,6,686.23
485540,1,debit_card,1,3301.75
965072,1,boleto,1,6160.38
628152,1,debit_card,1,471.44
178723,1,boleto,1,3234.29
917890,1,credit_card,12,1170.24
924400,1,boleto,1,7881.88
529073,1,debit_card,1,7745.74
150399,1,debit_card,1,2570.89
338968,1,debit_card,1,3882.62
847793,1,credit_card,1,179.73
814463,1,voucher,1,7569.73
324761,1,debit_card,1,3804.41
321205,1,debit_card,1,1144.15
321205,2,boleto,1,2360.57
212580,1,credit_card,6,2397.45
212580,2,voucher,1,2711.3
855142,1,boleto,1,1135.84
311591,1,voucher,1,255.68
311591,2,voucher,1,296.24
311591,3,voucher,1,572.5
293276,1,voucher,1,2219.32
860422,1,debit_card,1,268.42
860422,2,credit_card,1,887.93
860422,3,credit_card,1,1495.26
792157,1,credit_card,12,1950.88
728452,1,credit_card,1,6438.2
855552,1,voucher,1,6939.38
552962,1,credit_card,12,2270.97
328617,1,boleto,1,724.7
535671,1,debit_card,1,5307.65
874045,1,boleto,1,171.14
392341,1,credit_card,1,3127.92
822684,1,boleto,1,1041.87
369563,1,debit_card,1,98.1
218714,1,debit_card,1,1349.33
318026,1,debit_card,1,752.61
928874,1,voucher,1,5716.31
477197,1,voucher,1,1028.5
224105,1,boleto,1,2203.39
845388,1,debit_card,1,1909.1
238068,1,voucher,1,1635.14
888835,1,boleto,1,871.06
401123,1,boleto,1,2555.11
106270,1,debit_card,1,700.13
811525,1,debit_card,1,640.78
811525,2,voucher,1,250.03
811525,3,debit_card,1,595.6
115700,1,voucher,1,7539.87
291544,1,debit_card,1,4362.23
476097,1,debit_card,1,2900.42
115738,1,boleto,1,49.38
759225,1,credit_card,1,1933.02
685977,1,debit_card,1,1148.06
685977,2,debit_card,1,366.1
685977,3,debit_card,1,2769.81
891491,1,boleto,1,6085.42
954051,1,voucher,1,929.69
486801,1,debit_card,1,1936.85
399504,1,voucher,1,65.11
536123,1,debit_card,1,2962.24
847207,1,debit_card,1,939.11
847207,2,credit_card,6,3434.59
815177,1,debit_card,1,753.9
356291,1,voucher,1,641.19
356291,2,debit_card,1,2827.47
926490,1,debit_card,1,4921.31
511962,1,debit_card,1,4345.32
856492,1,voucher,1,2404.66
958502,1,voucher,1,3496.72
900510,1,voucher,1,1169.65
511344,1,debit_card,1,357.53
511344,2,credit_card,12,298.85
511344,3,boleto,1,900.64
837419,1,boleto,1,1510.21
837419,2,credit_card,12,1912.66
228810,1,credit_card,6,3861.83
925450,1,voucher,1,4277.39
448066,1,boleto,1,3417.12
646105,1,debit_card,1,5650.31
735600,1,debit_card,1,2982.97
447703,1,voucher,1,3816.06
578968,1,debit_card,1,433.82
578968,2,debit_card,1,190.67
578968,3,credit_card,12,1185.88
979586,1,boleto,1,270.3
979586,2,credit_card,1,116.99
979586,3,credit_card,1,1672.81
361779,1,credit_card,1,3948.69
384857,1,voucher,1,1582.28
371317,1,voucher,1,7961.57
687648,1,debit_card,1,6070.27
110817,1,boleto,1,2337.59
829044,1,debit_card,1,3873.4
653404,1,boleto,1,2336.32
813614,1,boleto,1,578.44
780537,1,boleto,1,1778.3
617701,1,credit_card,3,9659.04
722751,1,credit_card,1,2274.09
114242,1,debit_card,1,5164.82
589857,1,credit_card,12,300.29
172295,1,voucher,1,7667.33
331055,1,credit_card,1,3837.42
654182,1,boleto,1,2622.51
324052,1,credit_card,12,1964.39
539708,1,credit_card,3,3231.53
139744,1,boleto,1,1184.79
762353,1,credit_card,1,1435.14
245727,1,debit_card,1,3818.46
394295,1,debit_card,1,1066.01
394295,2,debit_card,1,1737.8
394295,3,credit_card,12,3628.07
503366,1,credit_card,3,3824.56
570415,1,credit_card,1,2146.42
709103,1,credit_card,1,3216.71
947424,1,debit_card,1,277.28
458283,1,credit_card,1,3348.52
584737,1,debit_card,1,1877.26
298061,1,credit_card,12,1781.82
987672,1,credit_card,12,2143.27
468714,1,credit_card,3,1885.07
183781,1,debit_card,1,5703.11
352132,1,voucher,1,47.99
352132,2,credit_card,12,516.17
214845,1,boleto,1,1217.6
628197,1,boleto,1,4241.74
332677,1,credit_card,6,1870.76
373207,1,debit_card,1,191.59
373207,2,debit_card,1,75.43
373207,3,voucher,1,463.18
375334,1,debit_card,1,3027.93
568383,1,voucher,1,1747.74
629592,1,voucher,1,1506.13
265575,1,voucher,1,19.89
265575,2,credit_card,3,1791.36
124874,1,boleto,1,1117.41
124874,2,voucher,1,540.13
124874,3,voucher,1,1208.29
756799,1,debit_card,1,2551.69
884767,1,voucher,1,95.65
985801,1,credit_card,1,2982.98
532776,1,boleto,1,1972.09
532776,2,voucher,1,3954.39
311347,1,voucher,1,3400.23
105903,1,voucher,1,1477.08
769971,1,boleto,1,3310.83
140447,1,credit_card,12,4513.07
249735,1,debit_card,1,167.99
385170,1,boleto,1,4571.87
584304,1,debit_card,1,711.28
584304,2,credit_card,1,1056.78
722681,1,debit_card,1,2680.82
963094,1,voucher,1,1390.09
203438,1,boleto,1,18.36
203438,2,boleto,1,1291.15
203438,3,debit_card,1,2488.93
964578,1,boleto,1,123.86
173844,1,voucher,1,321.48
173844,2,credit_card,12,610.06
649517,1,voucher,1,3874.06
322990,1,credit_card,12,3587.36
344949,1,boleto,1,447.39
813032,1,debit_card,1,3122.43
702051,1,voucher,1,1127.24
847478,1,debit_card,1,4560.36
826535,1,voucher,1,1309.14
622856,1,credit_card,1,1722.6
907338,1,debit_card,1,1861.78
373768,1,debit_card,1,3170.09
751251,1,debit_card,1,4739.84
746993,1,credit_card,12,2734.53
452693,1,credit_card,6,4437.25
173962,1,credit_card,3,3549.71
291370,1,voucher,1,1347.18
387931,1,voucher,1,2621.01
119127,1,credit_card,12,1785.73
420593,1,voucher,1,1953.96
405542,1,debit_card,1,1262.61
931633,1,boleto,1,753.7
113870,1,credit_card,3,45.85
790439,1,credit_card,1,1014.74
892976,1,debit_card,1,2959.73
263682,1,debit_card,1,8331.85
671686,1,credit_card,12,419.43
924324,1,credit_card,1,1266.84
924324,2,debit_card,1,1886.96
811677,1,boleto,1,5051.29
937250,1,credit_card,12,5372.23
892316,1,boleto,1,5614.71
950093,1,debit_card,1,2001.58
732252,1,debit_card,1,5308.55
791822,1,boleto,1,1540.33
398157,1,debit_card,1,7290.89
793732,1,voucher,1,5866.96
326691,1,debit_card,1,3654.51
675283,1,debit_card,1,1159.92
625736,1,credit_card,12,768.2
625736,2,voucher,1,4133.21
944920,1,boleto,1,1241.28
820078,1,debit_card,1,71.15
863202,1,boleto,1,213.74
664348,1,boleto,1,4350.3
561805,1,voucher,1,4079.65
200454,1,voucher,1,2208.07
506543,1,voucher,1,5997.92
466963,1,voucher,1,4069.22
720174,1,voucher,1,1718.91
341165,1,boleto,1,6346.98
193844,1,voucher,1,4130.76
510997,1,debit_card,1,1048.93
174768,1,boleto,1,1211.58
746822,1,debit_card,1,1372.3
715948,1,boleto,1,166.19
306978,1,debit_card,1,946.82
721502,1,debit_card,1,445.84
642782,1,credit_card,1,3361.29
784132,1,boleto,1,1530.48
752570,1,debit_card,1,2926.69
515240,1,debit_card,1,2995.07
611192,1,debit_card,1,4628.49
756706,1,debit_card,1,3261.01
515560,1,debit_card,1,3668.31
223082,1,voucher,1,3809.65
510468,1,credit_card,1,3689.05
306504,1,voucher,1,407.45
391571,1,voucher,1,3314.25
756324,1,debit_card,1,5923.85
735776,1,voucher,1,555.87
246985,1,debit_card,1,1394.46
929331,1,credit_card,1,1851.46
940341,1,credit_card,12,4153.01
936689,1,credit_card,1,4993.71
225464,1,boleto,1,5029.78
394875,1,boleto,1,6078.61
945457,1,debit_card,1,4561.71
546645,1,boleto,1,1108.92
468186,1,voucher,1,795.01
459849,1,voucher,1,280.02
459849,2,voucher,1,161.3
459849,3,voucher,1,4851.09
869169,1,credit_card,3,1496.63
718142,1,boleto,1,2732.73
345676,1,boleto,1,119.9
776798,1,voucher,1,4421.33
462357,1,credit_card,6,2029.57
955587,1,voucher,1,2073.27
294104,1,boleto,1,529.49
931017,1,boleto,1,6228.56
461019,1,debit_card,1,1050.15
224478,1,debit_card,1,7355.48
248318,1,credit_card,1,2857.2
943086,1,boleto,1,5985.07
537033,1,debit_card,1,924.65
476568,1,credit_card,1,2280.72
903403,1,boleto,1,1859.23
381481,1,credit_card,6,1013.56
381481,2,voucher,1,557.53
381481,3,voucher,1,683.54
760270,1,debit_card,1,4028.71
982726,1,voucher,1,1219.89
367663,1,voucher,1,3082.64
671273,1,debit_card,1,4192.09
806620,1,voucher,1,824.51
224161,1,debit_card,1,3886.15
574822,1,credit_card,1,5543.06
375681,1,debit_card,1,3745.98
803431,1,voucher,1,5572.63
359680,1,boleto,1,2495.97
831917,1,boleto,1,4669.38
328583,1,credit_card,1,67.7
613410,1,voucher,1,4479.0
313285,1,boleto,1,3337.89
314524,1,debit_card,1,1568.38
740409,1,credit_card,3,2568.59
804810,1,voucher,1,2805.92
804810,2,credit_card,1,3628.95
525368,1,boleto,1,1028.86
721721,1,credit_card,1,2201.42
621032,1,voucher,1,1758.97
137648,1,debit_card,1,3661.73
565980,1,voucher,1,1848.43
444767,1,boleto,1,2185.81
845164,1,credit_card,1,4509.77
937529,1,credit_card,6,3046.71
426780,1,credit_card,6,394.71
426780,2,debit_card,1,2762.87
947615,1,boleto,1,5086.37
188607,1,credit_card,3,4788.71
548837,1,voucher,1,1440.27
130909,1,debit_card,1,2868.01
629902,1,voucher,1,1923.65
621236,1,debit_card,1,4028.83
218137,1,boleto,1,4270.04
365073,1,debit_card,1,243.23
365073,2,credit_card,3,844.84
823952,1,boleto,1,4431.18
870874,1,credit_card,3,2242.72
635980,1,credit_card,12,1695.11
840769,1,voucher,1,5581.88
316724,1,credit_card,1,3310.34
490501,1,credit_card,1,3980.86
508479,1,credit_card,12,2687.72
164751,1,credit_card,12,121.41
164751,2,voucher,1,1440.21
573667,1,credit_card,1,5019.53
421638,1,voucher,1,1673.16
273641,1,boleto,1,2181.88
796555,1,debit_card,1,1240.6
408047,1,credit_card,6,782.85
262104,1,credit_card,6,91.75
824517,1,voucher,1,2678.92
795170,1,voucher,1,7323.6
715748,1,credit_card,6,3015.69
448990,1,boleto,1,1740.7
716272,1,credit_card,12,34.45
997284,1,debit_card,1,1047.09
736439,1,boleto,1,2307.72
464980,1,debit_card,1,1614.32
891785,1,boleto,1,2352.74
325158,1,voucher,1,6017.71
887563,1,boleto,1,2636.72
396644,1,credit_card,12,5445.68
182488,1,debit_card,1,1788.5
272441,1,boleto,1,1231.68
291143,1,voucher,1,8011.46
411905,1,boleto,1,2563.7
334320,1,debit_card,1,4012.11
353058,1,debit_card,1,2348.58
921324,1,boleto,1,3306.75
210038,1,voucher,1,4886.22
427793,1,voucher,1,2069.82
427793,2,credit_card,1,2163.59
563896,1,boleto,1,3225.69
880210,1,voucher,1,3154.41
380424,1,credit_card,1,753.45
380424,2,debit_card,1,4076.87
809997,1,boleto,1,195.16
293744,1,credit_card,3,966.82
293744,2,credit_card,1,1967.25
790652,1,voucher,1,2567.7
359576,1,credit_card,1,2974.63
755144,1,debit_card,1,4605.69
749483,1,boleto,1,864.25
869006,1,voucher,1,30.46
966848,1,credit_card,12,2058.33
316470,1,debit_card,1,3446.7
294881,1,debit_card,1,425.53
986096,1,debit_card,1,2456.91
747289,1,credit_card,6,2030.23
938611,1,voucher,1,624.0
938611,2,credit_card,6,95.62
938611,3,credit_card,1,1061.54
979028,1,voucher,1,437.21
710715,1,voucher,1,5265.59
567998,1,boleto,1,62.49
567998,2,debit_card,1,424.25
567998,3,boleto,1,1510.88
637495,1,debit_card,1,682.83
382342,1,voucher,1,6401.87
503999,1,boleto,1,3760.47
914811,1,voucher,1,6204.06
378872,1,debit_card,1,607.64
508096,1,voucher,1,4422.53
143992,1,voucher,1,2751.55
526426,1,voucher,1,2570.5
934858,1,voucher,1,2496.49
770892,1,voucher,1,4468.82
657916,1,voucher,1,477.78
657916,2,debit_card,1,57.86
657916,3,voucher,1,2233.61
696767,1,credit_card,1,1669.51
620967,1,boleto,1,4856.55
445405,1,voucher,1,2917.52
447097,1,boleto,1,6148.19
817265,1,debit_card,1,4100.27
425400,1,debit_card,1,68.38
132936,1,credit_card,6,4474.23
696909,1,boleto,1,358.0
234836,1,credit_card,12,475.76
127820,1,voucher,1,2858.1
214134,1,boleto,1,1335.1
152352,1,debit_card,1,2020.4
398208,1,boleto,1,3555.56
773805,1,boleto,1,5114.63
533180,1,credit_card,12,678.31
867147,1,voucher,1,9567.89
181990,1,debit_card,1,1921.81
543599,1,debit_card,1,3050.67
687878,1,debit_card,1,3216.05
622629,1,credit_card,6,599.76
585325,1,credit_card,1,2842.14
384249,1,debit_card,1,271.39
384249,2,voucher,1,827.15
384249,3,debit_card,1,929.21
521946,1,voucher,1,3485.71
530548,1,credit_card,6,4549.24
130571,1,voucher,1,3937.85
563447,1,credit_card,3,60.16
204261,1,credit_card,6,819.41
850386,1,voucher,1,673.54
307105,1,voucher,1,238.13
708431,1,debit_card,1,2867.66
555919,1,debit_card,1,2282.56
621853,1,boleto,1,1286.8
621853,2,debit_card,1,1308.99
754284,1,credit_card,1,249.24
754284,2,voucher,1,277.44
367143,1,boleto,1,2831.41
367143,2,voucher,1,1083.09
367143,3,debit_card,1,2405.37
876956,1,debit_card,1,134.2
876956,2,credit_card,12,1530.94
143163,1,debit_card,1,1728.96
147154,1,debit_card,1,3930.64
401276,1,voucher,1,1201.9
811376,1,credit_card,1,5005.13
542033,1,boleto,1,3014.36
155586,1,credit_card,3,1607.65
592525,1,voucher,1,1054.41
806340,1,boleto,1,3328.64
339665,1,debit_card,1,538.09
237764,1,voucher,1,1614.28
636691,1,voucher,1,3353.37
983479,1,boleto,1,737.76
450852,1,debit_card,1,3487.08
442642,1,voucher,1,1273.6
603142,1,voucher,1,4577.82
442077,1,debit_card,1,1970.76
366153,1,boleto,1,23.03
366153,2,debit_card,1,87.0
366153,3,debit_card,1,120.76
498759,1,credit_card,6,2849.76
838246,1,boleto,1,2570.8
579020,1,boleto,1,2755.55
708435,1,credit_card,12,1474.3
690708,1,credit_card,6,1002.96
900689,1,debit_card,1,903.8
706506,1,credit_card,3,512.61
207119,1,boleto,1,825.15
557040,1,debit_card,1,664.21
919425,1,debit_card,1,2709.07
812464,1,boleto,1,421.7
812464,2,boleto,1,136.63
812464,3,voucher,1,989.81
291918,1,debit_card,1,3770.28
619921,1,credit_card,3,1250.63
105871,1,boleto,1,2192.5
497373,1,credit_card,3,44.76
497373,2,boleto,1,15.1
497373,3,credit_card,12,67.27
712329,1,boleto,1,6751.59
529091,1,boleto,1,1363.79
734036,1,voucher,1,4015.88
138687,1,boleto,1,1364.46
581386,1,debit_card,1,2561.31
510001,1,credit_card,1,606.4
967088,1,boleto,1,1040.93
236598,1,boleto,1,1386.28
339419,1,debit_card,1,1559.29
302108,1,boleto,1,1389.56
636302,1,debit_card,1,7197.78
909849,1,credit_card,1,825.67
174556,1,credit_card,1,2038.96
263556,1,credit_card,6,1192.49
589516,1,boleto,1,3121.4
670194,1,boleto,1,2188.86
